SEIFA,YEAR,GEO_TYPE,GEO_CD,GEO_NM,URP,SCORE,AUS_RANK,AUS_DECILE,AUS_PERCENTILE,STATE,STATE_RANK,STATE_DECILE,STATE_PERCENTILE,MIN_SA1_SCORE_AREA,MAX_SA1_SCORE_AREA,URP_PERCENT_WO_SA1_SCORE,USE_WITH_CAUTION,CROSSES_STATE
IRSAD,2016,SA2,101021007,Braidwood,3872,997,1092,5,50,NSW,295,6,53,936,1063,0,,
IRSAD,2016,SA2,101021008,Karabar,8247,985,979,5,45,NSW,264,5,48,710,1125,0,,
IRSAD,2016,SA2,101021009,Queanbeyan,10842,982,943,5,44,NSW,258,5,47,858,1077,0.001567976,,
IRSAD,2016,SA2,101021010,Queanbeyan - East,4786,1013,1246,6,58,NSW,325,6,59,926,1163,0.005223569,,
IRSAD,2016,SA2,101021011,Queanbeyan Region,16946,1122,2042,10,94,NSW,499,9,90,954,1195,0,,
IRSAD,2016,SA2,101021012,Queanbeyan West - Jerrabomberra,12643,1113,1993,10,92,NSW,486,9,87,824,1222,0.002372855,,
IRSAD,2016,SA2,101031013,Bombala,2390,937,515,3,24,NSW,138,3,25,843,1050,0,,
IRSAD,2016,SA2,101031014,Cooma,6742,941,563,3,26,NSW,158,3,29,856,1025,0.003559775,,
IRSAD,2016,SA2,101031015,Cooma Region,3280,1012,1228,6,57,NSW,322,6,58,880,1075,0.001829268,,
IRSAD,2016,SA2,101031016,Jindabyne - Berridale,6951,1020,1297,6,60,NSW,332,6,60,918,1077,0.025463962,,
IRSAD,2016,SA2,101041017,Batemans Bay,7692,906,268,2,13,NSW,63,2,12,739,1033,0.000390016,,
IRSAD,2016,SA2,101041018,Batemans Bay - South,8358,943,571,3,27,NSW,163,3,30,805,1059,0,,
IRSAD,2016,SA2,101041019,Bega - Tathra,8405,947,602,3,28,NSW,171,4,31,822,1045,0,,
IRSAD,2016,SA2,101041020,Bega-Eden Hinterland,8793,960,731,4,34,NSW,208,4,38,853,1014,0.001250995,,
IRSAD,2016,SA2,101041021,Broulee - Tomakin,3285,992,1034,5,48,NSW,279,5,50,938,1017,0,,
IRSAD,2016,SA2,101041023,Eden,3216,886,176,1,9,NSW,36,1,7,763,993,0.001243781,,
IRSAD,2016,SA2,101041024,Eurobodalla Hinterland,3301,947,606,3,28,NSW,173,4,31,842,1026,0,,
IRSAD,2016,SA2,101041025,Merimbula - Tura Beach,10618,968,813,4,38,NSW,228,5,41,855,1048,0,,
IRSAD,2016,SA2,101041026,Moruya - Tuross Head,7968,944,582,3,27,NSW,168,4,31,829,1048,0,,
IRSAD,2016,SA2,101041027,Narooma - Bermagui,8978,932,470,3,22,NSW,123,3,23,684,1009,0.002339051,,
IRSAD,2016,SA2,101051539,Goulburn,22890,933,481,3,23,NSW,125,3,23,696,1115,0.032022717,,
IRSAD,2016,SA2,101051540,Goulburn Region,12670,984,965,5,45,NSW,262,5,47,879,1076,0,,
IRSAD,2016,SA2,101061541,Yass,6506,993,1054,5,49,NSW,288,6,52,942,1102,0,,
IRSAD,2016,SA2,101061542,Yass Region,11505,1092,1886,9,87,NSW,459,9,83,940,1190,0.000956106,,
IRSAD,2016,SA2,101061543,Young,10601,918,356,2,17,NSW,92,2,17,764,1044,0.011414018,,
IRSAD,2016,SA2,101061544,Young Region,7323,946,591,3,28,NSW,170,4,31,790,1062,0,,
IRSAD,2016,SA2,102011028,Avoca Beach - Copacabana,7312,1082,1817,9,84,NSW,449,9,81,1007,1128,0,,
IRSAD,2016,SA2,102011029,Box Head - MacMasters Beach,10689,1044,1509,7,70,NSW,385,7,69,895,1126,0.000561325,,
IRSAD,2016,SA2,102011030,Calga - Kulnura,4705,1025,1342,7,62,NSW,343,7,62,937,1070,0.006163656,,
IRSAD,2016,SA2,102011031,Erina - Green Point,13953,1025,1344,7,62,NSW,344,7,62,747,1163,0.00258009,,
IRSAD,2016,SA2,102011032,Gosford - Springfield,18803,976,885,5,41,NSW,247,5,45,792,1144,0.000425464,,
IRSAD,2016,SA2,102011033,Kariong,6385,1022,1312,7,61,NSW,337,7,61,961,1066,0.030540329,,
IRSAD,2016,SA2,102011034,Kincumber - Picketts Valley,7313,978,910,5,42,NSW,251,5,45,843,1119,0,,
IRSAD,2016,SA2,102011035,Narara,6642,1007,1186,6,55,NSW,314,6,57,921,1101,0,,
IRSAD,2016,SA2,102011036,Niagara Park - Lisarow,8029,1023,1323,7,61,NSW,339,7,61,829,1138,0,,
IRSAD,2016,SA2,102011037,Point Clare - Koolewong,6206,1028,1364,7,63,NSW,350,7,63,974,1074,0,,
IRSAD,2016,SA2,102011038,Saratoga - Davistown,6984,1028,1367,7,63,NSW,353,7,64,944,1080,0,,
IRSAD,2016,SA2,102011039,Terrigal - North Avoca,13347,1076,1769,9,81,NSW,436,8,78,769,1135,0,,
IRSAD,2016,SA2,102011040,Umina - Booker Bay - Patonga,23590,949,623,3,29,NSW,178,4,32,844,1067,0.000169563,,
IRSAD,2016,SA2,102011041,Wamberal - Forresters Beach,9757,1077,1784,9,82,NSW,442,8,80,993,1136,0,,
IRSAD,2016,SA2,102011042,Woy Woy - Blackwall,13924,939,534,3,25,NSW,145,3,26,791,1078,0.000718184,,
IRSAD,2016,SA2,102011043,Wyoming,11436,953,657,4,31,NSW,188,4,34,612,1074,0.000349773,,
IRSAD,2016,SA2,102021044,Bateau Bay - Killarney Vale,22008,960,724,4,34,NSW,205,4,37,669,1096,0.017266449,,
IRSAD,2016,SA2,102021045,Blue Haven - San Remo,11046,900,227,2,11,NSW,52,1,10,841,969,0,,
IRSAD,2016,SA2,102021046,Budgewoi - Buff Point - Halekulani,9409,915,326,2,15,NSW,84,2,16,857,971,0.002338187,,
IRSAD,2016,SA2,102021047,Chittaway Bay - Tumbi Umbi,15355,993,1047,5,48,NSW,284,6,51,776,1127,0.001237382,,
IRSAD,2016,SA2,102021048,Gorokan - Kanwal - Charmhaven,22109,898,217,1,10,NSW,50,1,9,721,992,0.01913248,,
IRSAD,2016,SA2,102021049,Jilliby - Yarramalong,3358,1071,1739,8,80,NSW,429,8,77,1028,1110,0,,
IRSAD,2016,SA2,102021050,Lake Munmorah - Mannering Park,10728,924,396,2,19,NSW,103,2,19,826,1030,0.000838926,,
IRSAD,2016,SA2,102021051,Ourimbah - Fountaindale,4855,1034,1411,7,65,NSW,363,7,65,951,1125,0,,
IRSAD,2016,SA2,102021052,Summerland Point - Gwandalan,5768,937,516,3,24,NSW,139,3,25,873,995,0,,
IRSAD,2016,SA2,102021053,The Entrance,14941,922,381,2,18,NSW,99,2,18,799,1107,0.000669299,,
IRSAD,2016,SA2,102021054,Toukley - Norah Head,9773,911,302,2,14,NSW,75,2,14,733,1055,0.000511614,,
IRSAD,2016,SA2,102021055,Tuggerah - Kangy Angy,5303,1003,1147,6,53,NSW,304,6,55,936,1061,0.00377145,,
IRSAD,2016,SA2,102021056,Warnervale - Wadalba,15222,999,1113,6,51,NSW,298,6,54,839,1063,0.001182499,,
IRSAD,2016,SA2,102021057,Wyong,8822,887,179,1,9,NSW,37,1,7,726,990,0,,
IRSAD,2016,SA2,103011058,Bathurst,23833,966,796,4,37,NSW,223,4,40,741,1145,0.045483154,,
IRSAD,2016,SA2,103011059,Bathurst - East,11189,967,806,4,37,NSW,225,5,41,683,1114,0.000268121,,
IRSAD,2016,SA2,103011060,Bathurst Region,6910,1015,1256,6,58,NSW,326,6,59,877,1066,0.035021708,,
IRSAD,2016,SA2,103011061,Oberon,4662,939,546,3,25,NSW,151,3,28,834,1057,0.002788503,,
IRSAD,2016,SA2,103021062,Condobolin,6630,926,414,2,19,NSW,109,2,20,726,1058,0.006033183,,
IRSAD,2016,SA2,103021063,Cowra,9146,895,207,1,10,NSW,44,1,8,689,1053,0.000328012,,
IRSAD,2016,SA2,103021064,Cowra Region,5447,941,557,3,26,NSW,156,3,28,764,1024,0,,
IRSAD,2016,SA2,103021065,Forbes,10165,936,508,3,24,NSW,135,3,25,756,1067,0,,
IRSAD,2016,SA2,103021066,Grenfell,3652,948,613,3,29,NSW,175,4,32,815,1095,0,,
IRSAD,2016,SA2,103021067,Parkes (NSW),10977,921,378,2,18,NSW,98,2,18,754,1053,0,,
IRSAD,2016,SA2,103021068,Parkes Region,3390,941,565,3,26,NSW,159,3,29,739,1043,0,,
IRSAD,2016,SA2,103021069,West Wyalong,5926,953,659,4,31,NSW,189,4,34,754,1052,0,,
IRSAD,2016,SA2,103031070,Lithgow,12818,889,190,1,9,NSW,39,1,7,647,1068,0.0321423,,
IRSAD,2016,SA2,103031071,Lithgow Region,8262,936,502,3,23,NSW,133,3,24,792,1070,0.001089325,,
IRSAD,2016,SA2,103031072,Mudgee,11728,957,694,4,32,NSW,198,4,36,724,1111,0,,
IRSAD,2016,SA2,103031073,Mudgee Region - East,3444,874,128,1,6,NSW,22,1,4,733,1001,0.00116144,,
IRSAD,2016,SA2,103031074,Mudgee Region - West,10359,946,590,3,28,NSW,169,4,31,867,1068,0,,
IRSAD,2016,SA2,103041076,Blayney,7271,965,784,4,36,NSW,217,4,39,855,1112,0,,
IRSAD,2016,SA2,103041077,Orange,19009,924,397,2,19,NSW,104,2,19,634,1102,0.012730812,,
IRSAD,2016,SA2,103041078,Orange - North,19728,1004,1165,6,54,NSW,307,6,55,705,1132,0,,
IRSAD,2016,SA2,103041079,Orange Region,11603,1026,1351,7,62,NSW,346,7,62,855,1151,0,,
IRSAD,2016,SA2,104011080,Grafton,18668,884,164,1,8,NSW,33,1,6,695,1019,0.014998929,,
IRSAD,2016,SA2,104011081,Grafton Region,15311,915,332,2,16,NSW,88,2,16,773,1018,0,,
IRSAD,2016,SA2,104011082,Maclean - Yamba - Iluka,16279,927,425,2,20,NSW,112,3,21,817,1042,0.002518582,,
IRSAD,2016,SA2,104021083,Bellingen,5807,972,854,4,40,NSW,241,5,44,869,1024,0,,
IRSAD,2016,SA2,104021084,Coffs Harbour - North,17462,931,455,3,21,NSW,120,3,22,703,1083,0,,
IRSAD,2016,SA2,104021085,Coffs Harbour - South,10295,936,510,3,24,NSW,136,3,25,771,1056,0.003982516,,
IRSAD,2016,SA2,104021086,Coramba - Nana Glen - Bucca,3820,989,1009,5,47,NSW,271,5,49,935,1022,0,,
IRSAD,2016,SA2,104021087,Dorrigo,3243,907,277,2,13,NSW,67,2,12,792,1013,0,,
IRSAD,2016,SA2,104021088,Korora - Emerald Beach,8737,1036,1424,7,66,NSW,365,7,66,991,1094,0,,
IRSAD,2016,SA2,104021089,Sawtell - Boambee,19477,948,610,3,28,NSW,174,4,32,668,1081,0.001283565,,
IRSAD,2016,SA2,104021090,Urunga,4666,944,577,3,27,NSW,165,3,30,859,1046,0,,
IRSAD,2016,SA2,104021091,Woolgoolga - Arrawarra,12523,947,603,3,28,NSW,172,4,31,782,1047,0.001996327,,
IRSAD,2016,SA2,105011092,Bourke - Brewarrina,4002,894,206,1,10,NSW,43,1,8,796,1027,0,,
IRSAD,2016,SA2,105011093,Cobar,4657,951,644,3,30,NSW,182,4,33,890,1049,0.018466824,,
IRSAD,2016,SA2,105011094,Coonamble,4113,893,204,1,10,NSW,42,1,8,733,1103,0,,
IRSAD,2016,SA2,105011095,Nyngan - Warren,4969,931,456,3,21,NSW,121,3,22,842,1062,0,,
IRSAD,2016,SA2,105011096,Walgett - Lightning Ridge,6412,855,84,1,4,NSW,9,1,2,696,1039,0.009981285,,
IRSAD,2016,SA2,105021097,Broken Hill,17708,887,181,1,9,NSW,38,1,7,788,1106,0,,
IRSAD,2016,SA2,105021098,Far West,2507,903,247,2,12,NSW,57,2,11,632,1068,0.017151975,,
IRSAD,2016,SA2,105031099,Coonabarabran,7950,909,287,2,14,NSW,70,2,13,764,1084,0,,
IRSAD,2016,SA2,105031100,Dubbo - East,10378,944,578,3,27,NSW,166,3,30,654,1129,0,,
IRSAD,2016,SA2,105031101,Dubbo - South,16942,965,785,4,36,NSW,218,4,39,840,1098,0.000885374,,
IRSAD,2016,SA2,105031102,Dubbo - West,8768,944,580,3,27,NSW,167,3,30,747,1104,0.000798358,,
IRSAD,2016,SA2,105031103,Dubbo Region,5625,1020,1299,6,60,NSW,333,6,60,942,1074,0,,
IRSAD,2016,SA2,105031104,Gilgandra,4373,910,290,2,14,NSW,71,2,13,753,1045,0.000914704,,
IRSAD,2016,SA2,105031105,Narromine,6535,929,433,2,20,NSW,114,3,21,763,1065,0,,
IRSAD,2016,SA2,105031106,Wellington,8831,902,239,2,11,NSW,55,1,10,702,1056,0,,
IRSAD,2016,SA2,106011107,Branxton - Greta - Pokolbin,10125,988,1007,5,47,NSW,270,5,49,881,1139,0,,
IRSAD,2016,SA2,106011108,Cessnock,21994,872,124,1,6,NSW,21,1,4,650,1105,0.050513777,,
IRSAD,2016,SA2,106011109,Cessnock Region,7931,974,868,4,40,NSW,245,5,44,880,1058,0,,
IRSAD,2016,SA2,106011110,Dungog,8975,973,863,4,40,NSW,244,5,44,828,1070,0,,
IRSAD,2016,SA2,106011111,Kurri Kurri - Abermain,17638,879,141,1,7,NSW,26,1,5,566,1043,0.000963828,,
IRSAD,2016,SA2,106011112,Singleton,16089,959,716,4,33,NSW,202,4,37,679,1072,0,,
IRSAD,2016,SA2,106011113,Singleton Region,4919,997,1089,5,50,NSW,294,6,53,857,1058,0,,
IRSAD,2016,SA2,106021114,Maitland,6603,962,743,4,35,NSW,211,4,38,848,1134,0,,
IRSAD,2016,SA2,106021115,Maitland - East,27416,965,783,4,36,NSW,216,4,39,626,1146,0,,
IRSAD,2016,SA2,106021116,Maitland - North,7617,1057,1621,8,75,NSW,408,8,73,900,1132,0,,
IRSAD,2016,SA2,106021117,Maitland - West,22527,938,530,3,25,NSW,144,3,26,665,1093,0.000976606,,
IRSAD,2016,SA2,106021118,Thornton - Millers Forest,10007,1011,1227,6,57,NSW,321,6,58,863,1120,0,,
IRSAD,2016,SA2,106031119,Anna Bay,5729,970,836,4,39,NSW,234,5,42,838,1055,0,,
IRSAD,2016,SA2,106031120,Lemon Tree Passage - Tanilba Bay,6684,914,316,2,15,NSW,80,2,15,857,1021,0.003740275,,
IRSAD,2016,SA2,106031121,Nelson Bay Peninsula,21019,976,884,5,41,NSW,246,5,45,878,1104,0.00285456,,
IRSAD,2016,SA2,106031122,Raymond Terrace,13823,879,143,1,7,NSW,27,1,5,666,1045,0.000940462,,
IRSAD,2016,SA2,106031123,Seaham - Woodville,5415,1047,1543,8,71,NSW,394,8,71,1024,1087,0,,
IRSAD,2016,SA2,106031124,Tea Gardens - Hawks Nest,5037,949,621,3,29,NSW,177,4,32,887,1018,0,,
IRSAD,2016,SA2,106031125,Williamtown - Medowie - Karuah,13669,991,1022,5,47,NSW,275,5,50,699,1129,0.014851123,,
IRSAD,2016,SA2,106041126,Muswellbrook,12075,903,246,2,12,NSW,56,2,11,583,1041,0,,
IRSAD,2016,SA2,106041127,Muswellbrook Region,4014,959,718,4,33,NSW,203,4,37,862,1045,0,,
IRSAD,2016,SA2,106041128,Scone,5827,969,819,4,38,NSW,230,5,42,834,1075,0,,
IRSAD,2016,SA2,106041129,Scone Region,8284,950,632,3,29,NSW,180,4,33,843,1075,0,,
IRSAD,2016,SA2,107011131,Dapto - Avondale,23458,940,547,3,26,NSW,152,3,28,798,1071,0,,
IRSAD,2016,SA2,107011132,Horsley - Kembla Grange,8659,1027,1357,7,63,NSW,347,7,63,957,1090,0,,
IRSAD,2016,SA2,107011134,Unanderra - Mount Kembla,15378,1005,1177,6,54,NSW,311,6,56,700,1141,0.001430615,,
IRSAD,2016,SA2,107011545,Berkeley - Lake Heights - Cringila,13801,882,151,1,7,NSW,29,1,6,764,1074,0.001666546,,
IRSAD,2016,SA2,107011546,Port Kembla - Warrawong,9749,844,65,1,3,NSW,7,1,2,509,1055,0.002461791,,
IRSAD,2016,SA2,107011547,Windang - Primbee,4300,915,327,2,15,NSW,85,2,16,785,968,0.006976744,,
IRSAD,2016,SA2,107031136,Albion Park - Macquarie Pass,14337,993,1044,5,48,NSW,283,6,51,886,1074,0,,
IRSAD,2016,SA2,107031137,Albion Park Rail,6918,910,293,2,14,NSW,72,2,13,798,998,0.003469211,,
IRSAD,2016,SA2,107031138,Kiama,7700,1039,1455,7,67,NSW,373,7,67,928,1109,0,,
IRSAD,2016,SA2,107031139,Kiama Downs - Minnamurra,5875,1063,1670,8,77,NSW,416,8,75,1004,1117,0.002042553,,
IRSAD,2016,SA2,107031140,Kiama Hinterland - Gerringong,7808,1068,1716,8,79,NSW,425,8,77,964,1109,0,,
IRSAD,2016,SA2,107031141,Shellharbour - Flinders,16826,1038,1454,7,67,NSW,372,7,67,872,1118,0,,
IRSAD,2016,SA2,107031142,Shellharbour - Oak Flats,9957,958,701,4,33,NSW,199,4,36,824,1059,0.001707342,,
IRSAD,2016,SA2,107031143,Warilla,20421,882,157,1,8,NSW,32,1,6,709,1007,0,,
IRSAD,2016,SA2,107041144,Balgownie - Fairy Meadow,21196,1000,1124,6,52,NSW,301,6,54,843,1135,0.016182299,,
IRSAD,2016,SA2,107041145,Corrimal - Tarrawanna - Bellambi,15424,948,619,3,29,NSW,176,4,32,647,1098,0.000583506,,
IRSAD,2016,SA2,107041146,Figtree - Keiraville,21080,1037,1435,7,66,NSW,368,7,66,748,1189,0.000189753,,
IRSAD,2016,SA2,107041147,Helensburgh,8789,1079,1797,9,83,NSW,446,8,80,943,1130,0.003299579,,
IRSAD,2016,SA2,107041148,Thirroul - Austinmer - Coalcliff,11305,1104,1944,9,89,NSW,473,9,85,1019,1162,0,,
IRSAD,2016,SA2,107041150,Woonona - Bulli - Russell Vale,19838,1034,1408,7,65,NSW,361,7,65,798,1142,0.001209799,,
IRSAD,2016,SA2,107041548,Wollongong - East,13967,1016,1272,6,59,NSW,329,6,59,905,1126,0.000715973,,
IRSAD,2016,SA2,107041549,Wollongong - West,16702,991,1025,5,47,NSW,276,5,50,820,1151,0,,
IRSAD,2016,SA2,108011151,Bulahdelah - Stroud,4723,922,382,2,18,NSW,100,2,18,832,992,0,,
IRSAD,2016,SA2,108011152,Forster,14267,915,329,2,16,NSW,87,2,16,622,1071,0.000560735,,
IRSAD,2016,SA2,108011153,Forster-Tuncurry Region,6087,930,448,3,21,NSW,117,3,21,794,1013,0,,
IRSAD,2016,SA2,108011154,Tuncurry,6186,871,120,1,6,NSW,20,1,4,793,962,0.00210152,,
IRSAD,2016,SA2,108021155,Kempsey,14754,839,59,1,3,NSW,6,1,2,465,992,0.037345805,,
IRSAD,2016,SA2,108021156,Kempsey Region,9025,915,323,2,15,NSW,83,2,15,763,1002,0,,
IRSAD,2016,SA2,108021157,Macksville - Scotts Head,4793,906,267,2,13,NSW,62,2,12,814,1010,0,,
IRSAD,2016,SA2,108021158,Nambucca Heads,6750,856,87,1,4,NSW,10,1,2,733,1011,0.000740741,,
IRSAD,2016,SA2,108021159,Nambucca Heads Region,7661,925,409,2,19,NSW,107,2,20,764,1020,0.011225689,,
IRSAD,2016,SA2,108021160,South West Rocks,5133,918,352,2,17,NSW,91,2,17,827,1039,0,,
IRSAD,2016,SA2,108031161,Lord Howe Island,382,1028,1366,7,63,NSW,352,7,63,1028,1028,0,,
IRSAD,2016,SA2,108041162,Laurieton - Bonny Hills,16746,940,551,3,26,NSW,154,3,28,775,1090,0.000716589,,
IRSAD,2016,SA2,108041163,Port Macquarie - East,28050,992,1038,5,48,NSW,281,6,51,779,1140,0.004278075,,
IRSAD,2016,SA2,108041164,Port Macquarie - West,17329,932,465,3,22,NSW,122,3,22,683,1064,0.001442668,,
IRSAD,2016,SA2,108041165,Port Macquarie Region,5297,971,839,4,39,NSW,235,5,43,912,1024,0,,
IRSAD,2016,SA2,108041166,Wauchope,11151,934,483,3,23,NSW,127,3,23,805,1067,0,,
IRSAD,2016,SA2,108051167,Gloucester,5034,924,400,2,19,NSW,106,2,19,810,988,0.003377036,,
IRSAD,2016,SA2,108051168,Old Bar - Manning Point - Red Head,10537,971,843,4,39,NSW,237,5,43,850,1066,0,,
IRSAD,2016,SA2,108051169,Taree,20482,867,109,1,5,NSW,18,1,4,543,1013,0.006200566,,
IRSAD,2016,SA2,108051170,Taree Region,12438,926,423,2,20,NSW,111,2,20,821,1007,0.002331565,,
IRSAD,2016,SA2,108051171,Wingham,5374,875,130,1,6,NSW,23,1,5,804,978,0,,
IRSAD,2016,SA2,109011172,Albury - East,15048,1020,1295,6,60,NSW,331,6,60,735,1132,0.000265816,,
IRSAD,2016,SA2,109011173,Albury - North,9844,915,328,2,16,NSW,86,2,16,642,1042,0,,
IRSAD,2016,SA2,109011174,Albury - South,10301,990,1016,5,47,NSW,273,5,49,667,1151,0.000679546,,
IRSAD,2016,SA2,109011175,Albury Region,11608,984,967,5,45,NSW,263,5,48,864,1121,0.000258443,,
IRSAD,2016,SA2,109011176,Lavington,14468,878,139,1,7,NSW,25,1,5,733,1059,0.000276472,,
IRSAD,2016,SA2,109021177,Hay,2969,924,399,2,19,NSW,105,2,19,806,1073,0,,
IRSAD,2016,SA2,109021178,Wentworth - Buronga,5967,938,525,3,25,NSW,142,3,26,767,1058,0.023629965,,
IRSAD,2016,SA2,109021179,Wentworth-Balranald Region,3614,949,629,3,29,NSW,179,4,33,874,1031,0,,
IRSAD,2016,SA2,109031180,Corowa,5482,920,369,2,17,NSW,95,2,17,822,977,0.002188982,,
IRSAD,2016,SA2,109031181,Corowa Region,6736,952,651,3,30,NSW,186,4,34,866,1061,0,,
IRSAD,2016,SA2,109031182,Deniliquin,7434,923,393,2,18,NSW,102,2,19,776,1071,0.000403551,,
IRSAD,2016,SA2,109031183,Deniliquin Region,6752,972,856,4,40,NSW,242,5,44,846,1088,0,,
IRSAD,2016,SA2,109031184,Moama,5849,981,929,5,43,NSW,254,5,46,835,1082,0,,
IRSAD,2016,SA2,109031185,Tocumwal - Finley - Jerilderie,9728,939,538,3,25,NSW,146,3,27,828,1095,0,,
IRSAD,2016,SA2,110011186,Armidale,23352,982,941,5,44,NSW,257,5,46,751,1119,0.041795135,,
IRSAD,2016,SA2,110011187,Armidale Region - North,4488,966,795,4,37,NSW,222,4,40,861,1060,0,,
IRSAD,2016,SA2,110011188,Armidale Region - South,6021,984,961,5,44,NSW,261,5,47,895,1090,0,,
IRSAD,2016,SA2,110011189,Walcha,3224,970,834,4,39,NSW,233,5,42,883,1095,0,,
IRSAD,2016,SA2,110021190,Glen Innes,8836,909,286,2,14,NSW,69,2,13,823,1051,0,,
IRSAD,2016,SA2,110021191,Inverell,11660,895,208,1,10,NSW,45,1,9,639,1053,0,,
IRSAD,2016,SA2,110021192,Inverell Region - East,5241,897,213,1,10,NSW,47,1,9,747,1004,0,,
IRSAD,2016,SA2,110021193,Inverell Region - West,5988,935,497,3,23,NSW,132,3,24,802,1043,0,,
IRSAD,2016,SA2,110021194,Tenterfield,6628,902,238,2,11,NSW,54,1,10,778,1032,0.015691008,,
IRSAD,2016,SA2,110031195,Moree,8200,901,234,2,11,NSW,53,1,10,608,1099,0.009634146,,
IRSAD,2016,SA2,110031196,Moree Region,5451,955,674,4,31,NSW,192,4,35,542,1067,0,,
IRSAD,2016,SA2,110031197,Narrabri,7167,937,517,3,24,NSW,140,3,26,725,1041,0.002790568,,
IRSAD,2016,SA2,110031198,Narrabri Region,4798,952,648,3,30,NSW,185,4,34,795,1102,0,,
IRSAD,2016,SA2,110041199,Gunnedah,9191,931,452,3,21,NSW,118,3,22,789,1088,0,,
IRSAD,2016,SA2,110041200,Gunnedah Region,4135,955,666,4,31,NSW,191,4,35,814,1059,0,,
IRSAD,2016,SA2,110041201,Quirindi,7686,906,271,2,13,NSW,65,2,12,603,1043,0,,
IRSAD,2016,SA2,110041202,Tamworth - East,20370,943,572,3,27,NSW,164,3,30,698,1129,0,,
IRSAD,2016,SA2,110041203,Tamworth - North,15076,970,833,4,39,NSW,232,5,42,611,1128,0.00112762,,
IRSAD,2016,SA2,110041204,Tamworth - West,5560,814,40,1,2,NSW,3,1,1,528,1069,0.005935252,,
IRSAD,2016,SA2,110041205,Tamworth Region,18474,971,845,4,39,NSW,238,5,43,779,1107,0,,
IRSAD,2016,SA2,111011206,Belmont - Bennetts Green,17724,981,930,5,43,NSW,255,5,46,780,1124,0,,
IRSAD,2016,SA2,111011207,Belmont South - Blacksmiths,5606,920,372,2,18,NSW,96,2,18,809,996,0,,
IRSAD,2016,SA2,111011208,Charlestown - Dudley,23965,1001,1130,6,52,NSW,302,6,55,769,1137,0.000459003,,
IRSAD,2016,SA2,111011209,Glendale - Cardiff - Hillsborough,23389,987,997,5,46,NSW,268,5,48,811,1108,0.000726837,,
IRSAD,2016,SA2,111011210,Mount Hutton - Windale,8900,868,110,1,6,NSW,19,1,4,592,1037,0,,
IRSAD,2016,SA2,111011211,Redhead,3516,1024,1330,7,61,NSW,340,7,61,736,1098,0,,
IRSAD,2016,SA2,111011212,Swansea - Caves Beach,11551,968,812,4,38,NSW,227,5,41,796,1082,0,,
IRSAD,2016,SA2,111011213,Valentine - Eleebana,11995,1073,1750,9,81,NSW,431,8,78,999,1125,0.000583577,,
IRSAD,2016,SA2,111011214,Warners Bay - Boolaroo,13365,1002,1145,6,53,NSW,303,6,55,899,1101,0.001720913,,
IRSAD,2016,SA2,111021215,Bolton Point - Teralba,8527,911,301,2,14,NSW,74,2,14,772,1054,0,,
IRSAD,2016,SA2,111021216,Bonnells Bay - Silverwater,8717,979,916,5,42,NSW,253,5,46,917,1031,0,,
IRSAD,2016,SA2,111021217,Edgeworth - Cameron Park,14200,992,1040,5,48,NSW,282,6,51,682,1101,0.00084507,,
IRSAD,2016,SA2,111021218,Morisset - Cooranbong,14959,965,786,4,36,NSW,219,4,40,754,1087,0.024667424,,
IRSAD,2016,SA2,111021219,Toronto - Awaba,13425,953,654,3,30,NSW,187,4,34,713,1106,0.000223464,,
IRSAD,2016,SA2,111021220,Wangi Wangi - Rathmines,8893,995,1073,5,50,NSW,291,6,53,921,1050,0,,
IRSAD,2016,SA2,111021221,West Wallsend - Barnsley - Killingworth,6479,942,569,3,27,NSW,162,3,29,893,1044,0,,
IRSAD,2016,SA2,111031222,Adamstown - Kotara,15601,1039,1469,7,68,NSW,377,7,68,957,1158,0.000448689,,
IRSAD,2016,SA2,111031223,Beresfield - Hexham,8360,863,99,1,5,NSW,14,1,3,687,1096,0,,
IRSAD,2016,SA2,111031224,Hamilton - Broadmeadow,11848,996,1085,5,50,NSW,292,6,53,475,1121,0.000675219,,
IRSAD,2016,SA2,111031225,Lambton - New Lambton,16519,1024,1338,7,62,NSW,342,7,62,768,1173,0.000181609,,
IRSAD,2016,SA2,111031226,Maryland - Fletcher - Minmi,13566,1016,1262,6,58,NSW,327,6,59,912,1120,0.00140056,,
IRSAD,2016,SA2,111031227,Mayfield - Warabrook,14874,956,681,4,32,NSW,193,4,35,856,1053,0,,
IRSAD,2016,SA2,111031228,Merewether - The Junction,13617,1089,1863,9,86,NSW,455,9,82,938,1184,0,,
IRSAD,2016,SA2,111031229,Newcastle - Cooks Hill,10764,1068,1711,8,79,NSW,424,8,76,933,1157,0,,
IRSAD,2016,SA2,111031231,Shortland - Jesmond,11541,906,269,2,13,NSW,64,2,12,777,978,0.116367732,,
IRSAD,2016,SA2,111031232,Stockton - Fullerton Cove,7496,972,851,4,39,NSW,240,5,43,772,1135,0.041221985,,
IRSAD,2016,SA2,111031233,Wallsend - Elermore Vale,19629,956,684,4,32,NSW,194,4,35,802,1126,0.00020378,,
IRSAD,2016,SA2,111031234,Waratah - North Lambton,12059,966,794,4,37,NSW,221,4,40,867,1021,0,,
IRSAD,2016,SA2,111031235,Wickham - Carrington - Tighes Hill,8004,1006,1184,6,55,NSW,313,6,56,934,1096,0.000374813,,
