SEIFA,YEAR,GEO_TYPE,GEO_CD,GEO_NM,URP,SCORE,AUS_RANK,AUS_DECILE,AUS_PERCENTILE,STATE,STATE_RANK,STATE_DECILE,STATE_PERCENTILE,MIN_SA1_SCORE_AREA,MAX_SA1_SCORE_AREA,URP_PERCENT_WO_SA1_SCORE,USE_WITH_CAUTION,CROSSES_STATE
IRSD,2016,SA2,101021007,Braidwood,3872,1009,1093,6,51,NSW,309,6,56,944,1058,0,,
IRSD,2016,SA2,101021008,Karabar,8247,996,961,5,44,NSW,274,5,50,652,1113,0,,
IRSD,2016,SA2,101021009,Queanbeyan,10842,990,895,5,41,NSW,260,5,47,839,1064,0.001567976,,
IRSD,2016,SA2,101021010,Queanbeyan - East,4786,1019,1200,6,55,NSW,336,7,61,928,1142,0.005223569,,
IRSD,2016,SA2,101021011,Queanbeyan Region,16946,1107,2094,10,96,NSW,526,10,95,969,1161,0,,
IRSD,2016,SA2,101021012,Queanbeyan West - Jerrabomberra,12643,1100,2047,10,94,NSW,510,10,92,808,1168,0.002372855,,
IRSD,2016,SA2,101031013,Bombala,2390,953,527,3,25,NSW,149,3,27,835,1056,0,,
IRSD,2016,SA2,101031014,Cooma,6742,963,616,3,29,NSW,180,4,33,884,1055,0.003559775,,
IRSD,2016,SA2,101031015,Cooma Region,3280,1029,1310,6,60,NSW,362,7,65,900,1082,0.001829268,,
IRSD,2016,SA2,101031016,Jindabyne - Berridale,6951,1052,1582,8,73,NSW,420,8,76,936,1108,0.025463962,,
IRSD,2016,SA2,101041017,Batemans Bay,7692,931,370,2,17,NSW,101,2,19,689,1074,0.000390016,,
IRSD,2016,SA2,101041018,Batemans Bay - South,8358,967,643,3,30,NSW,188,4,34,809,1090,0,,
IRSD,2016,SA2,101041019,Bega - Tathra,8405,972,683,4,32,NSW,200,4,36,812,1081,0,,
IRSD,2016,SA2,101041020,Bega-Eden Hinterland,8793,983,817,4,38,NSW,243,5,44,845,1043,0.001250995,,
IRSD,2016,SA2,101041021,Broulee - Tomakin,3285,1021,1221,6,56,NSW,340,7,61,966,1046,0,,
IRSD,2016,SA2,101041023,Eden,3216,908,240,2,11,NSW,68,2,13,752,1042,0.001243781,,
IRSD,2016,SA2,101041024,Eurobodalla Hinterland,3301,972,685,4,32,NSW,202,4,37,850,1059,0,,
IRSD,2016,SA2,101041025,Merimbula - Tura Beach,10618,997,974,5,45,NSW,278,5,50,866,1088,0,,
IRSD,2016,SA2,101041026,Moruya - Tuross Head,7968,970,671,4,31,NSW,196,4,36,837,1064,0,,
IRSD,2016,SA2,101041027,Narooma - Bermagui,8978,956,555,3,26,NSW,155,3,28,606,1045,0.002339051,,
IRSD,2016,SA2,101051539,Goulburn,22890,948,488,3,23,NSW,140,3,26,654,1123,0.032022717,,
IRSD,2016,SA2,101051540,Goulburn Region,12670,998,981,5,45,NSW,280,6,51,902,1080,0,,
IRSD,2016,SA2,101061541,Yass,6506,1010,1098,6,51,NSW,311,6,56,945,1115,0,,
IRSD,2016,SA2,101061542,Yass Region,11505,1084,1927,9,89,NSW,482,9,87,946,1143,0.000956106,,
IRSD,2016,SA2,101061543,Young,10601,939,424,2,20,NSW,117,3,21,738,1070,0.011414018,,
IRSD,2016,SA2,101061544,Young Region,7323,957,565,3,26,NSW,161,3,29,798,1061,0,,
IRSD,2016,SA2,102011028,Avoca Beach - Copacabana,7312,1077,1871,9,86,NSW,466,9,84,1025,1116,0,,
IRSD,2016,SA2,102011029,Box Head - MacMasters Beach,10689,1053,1591,8,73,NSW,421,8,76,900,1110,0.000561325,,
IRSD,2016,SA2,102011030,Calga - Kulnura,4705,1028,1299,6,60,NSW,359,7,65,955,1067,0.006163656,,
IRSD,2016,SA2,102011031,Erina - Green Point,13953,1027,1288,6,59,NSW,356,7,64,729,1141,0.00258009,,
IRSD,2016,SA2,102011032,Gosford - Springfield,18803,977,741,4,34,NSW,220,4,40,765,1118,0.000425464,,
IRSD,2016,SA2,102011033,Kariong,6385,1040,1437,7,66,NSW,388,7,70,985,1070,0.030540329,,
IRSD,2016,SA2,102011034,Kincumber - Picketts Valley,7313,994,939,5,43,NSW,269,5,49,856,1113,0,,
IRSD,2016,SA2,102011035,Narara,6642,1025,1267,6,58,NSW,351,7,63,919,1100,0,,
IRSD,2016,SA2,102011036,Niagara Park - Lisarow,8029,1040,1440,7,66,NSW,389,7,70,826,1119,0,,
IRSD,2016,SA2,102011037,Point Clare - Koolewong,6206,1036,1396,7,64,NSW,381,7,69,970,1082,0,,
IRSD,2016,SA2,102011038,Saratoga - Davistown,6984,1047,1530,8,71,NSW,408,8,73,979,1097,0,,
IRSD,2016,SA2,102011039,Terrigal - North Avoca,13347,1071,1813,9,83,NSW,455,9,82,772,1113,0,,
IRSD,2016,SA2,102011040,Umina - Booker Bay - Patonga,23590,963,615,3,29,NSW,179,4,33,849,1080,0.000169563,,
IRSD,2016,SA2,102011041,Wamberal - Forresters Beach,9757,1080,1889,9,87,NSW,469,9,84,1026,1118,0,,
IRSD,2016,SA2,102011042,Woy Woy - Blackwall,13924,947,480,3,22,NSW,137,3,25,767,1085,0.000718184,,
IRSD,2016,SA2,102011043,Wyoming,11436,969,666,4,31,NSW,193,4,35,543,1081,0.000349773,,
IRSD,2016,SA2,102021044,Bateau Bay - Killarney Vale,22008,982,814,4,38,NSW,241,5,44,628,1094,0.017266449,,
IRSD,2016,SA2,102021045,Blue Haven - San Remo,11046,925,323,2,15,NSW,86,2,16,860,1000,0,,
IRSD,2016,SA2,102021046,Budgewoi - Buff Point - Halekulani,9409,940,439,3,21,NSW,123,3,23,862,1007,0.002338187,,
IRSD,2016,SA2,102021047,Chittaway Bay - Tumbi Umbi,15355,1018,1191,6,55,NSW,335,6,60,767,1123,0.001237382,,
IRSD,2016,SA2,102021048,Gorokan - Kanwal - Charmhaven,22109,916,278,2,13,NSW,81,2,15,691,1017,0.01913248,,
IRSD,2016,SA2,102021049,Jilliby - Yarramalong,3358,1074,1846,9,85,NSW,460,9,83,1040,1124,0,,
IRSD,2016,SA2,102021050,Lake Munmorah - Mannering Park,10728,955,547,3,26,NSW,152,3,28,879,1044,0.000838926,,
IRSD,2016,SA2,102021051,Ourimbah - Fountaindale,4855,1046,1512,7,70,NSW,401,8,72,974,1119,0,,
IRSD,2016,SA2,102021052,Summerland Point - Gwandalan,5768,972,688,4,32,NSW,205,4,37,899,1035,0,,
IRSD,2016,SA2,102021053,The Entrance,14941,931,366,2,17,NSW,99,2,18,791,1087,0.000669299,,
IRSD,2016,SA2,102021054,Toukley - Norah Head,9773,926,332,2,16,NSW,89,2,16,704,1077,0.000511614,,
IRSD,2016,SA2,102021055,Tuggerah - Kangy Angy,5303,1020,1208,6,56,NSW,338,7,61,958,1086,0.00377145,,
IRSD,2016,SA2,102021056,Warnervale - Wadalba,15222,1009,1088,5,50,NSW,308,6,56,796,1075,0.001182499,,
IRSD,2016,SA2,102021057,Wyong,8822,891,174,1,8,NSW,43,1,8,697,1014,0,,
IRSD,2016,SA2,103011058,Bathurst,23833,977,737,4,34,NSW,217,4,39,728,1132,0.045483154,,
IRSD,2016,SA2,103011059,Bathurst - East,11189,981,800,4,37,NSW,237,5,43,658,1118,0.000268121,,
IRSD,2016,SA2,103011060,Bathurst Region,6910,1032,1349,7,62,NSW,371,7,67,884,1078,0.035021708,,
IRSD,2016,SA2,103011061,Oberon,4662,957,567,3,26,NSW,163,3,30,814,1060,0.002788503,,
IRSD,2016,SA2,103021062,Condobolin,6630,928,337,2,16,NSW,90,2,17,667,1071,0.006033183,,
IRSD,2016,SA2,103021063,Cowra,9146,911,252,2,12,NSW,74,2,14,636,1085,0.000328012,,
IRSD,2016,SA2,103021064,Cowra Region,5447,950,507,3,24,NSW,143,3,26,759,1028,0,,
IRSD,2016,SA2,103021065,Forbes,10165,952,523,3,24,NSW,148,3,27,724,1081,0,,
IRSD,2016,SA2,103021066,Grenfell,3652,956,553,3,26,NSW,154,3,28,819,1076,0,,
IRSD,2016,SA2,103021067,Parkes (NSW),10977,939,417,2,20,NSW,114,3,21,739,1103,0,,
IRSD,2016,SA2,103021068,Parkes Region,3390,943,462,3,22,NSW,134,3,24,695,1067,0,,
IRSD,2016,SA2,103021069,West Wyalong,5926,972,687,4,32,NSW,204,4,37,734,1074,0,,
IRSD,2016,SA2,103031070,Lithgow,12818,901,211,1,10,NSW,56,2,11,591,1077,0.0321423,,
IRSD,2016,SA2,103031071,Lithgow Region,8262,955,543,3,25,NSW,151,3,28,795,1074,0.001089325,,
IRSD,2016,SA2,103031072,Mudgee,11728,977,733,4,34,NSW,216,4,39,701,1109,0,,
IRSD,2016,SA2,103031073,Mudgee Region - East,3444,882,153,1,8,NSW,35,1,7,706,1010,0.00116144,,
IRSD,2016,SA2,103031074,Mudgee Region - West,10359,964,619,3,29,NSW,182,4,33,863,1084,0,,
IRSD,2016,SA2,103041076,Blayney,7271,982,809,4,38,NSW,239,5,43,852,1111,0,,
IRSD,2016,SA2,103041077,Orange,19009,929,349,2,16,NSW,93,2,17,578,1102,0.012730812,,
IRSD,2016,SA2,103041078,Orange - North,19728,1018,1188,6,55,NSW,334,6,60,670,1129,0,,
IRSD,2016,SA2,103041079,Orange Region,11603,1040,1441,7,66,NSW,390,7,70,865,1128,0,,
IRSD,2016,SA2,104011080,Grafton,18668,897,198,1,10,NSW,51,1,10,661,1045,0.014998929,,
IRSD,2016,SA2,104011081,Grafton Region,15311,936,400,2,19,NSW,108,2,20,739,1053,0,,
IRSD,2016,SA2,104011082,Maclean - Yamba - Iluka,16279,950,505,3,24,NSW,142,3,26,823,1059,0.002518582,,
IRSD,2016,SA2,104021083,Bellingen,5807,976,731,4,34,NSW,214,4,39,855,1038,0,,
IRSD,2016,SA2,104021084,Coffs Harbour - North,17462,941,443,3,21,NSW,126,3,23,661,1083,0,,
IRSD,2016,SA2,104021085,Coffs Harbour - South,10295,944,470,3,22,NSW,135,3,25,732,1072,0.003982516,,
IRSD,2016,SA2,104021086,Coramba - Nana Glen - Bucca,3820,1015,1155,6,53,NSW,325,6,59,964,1044,0,,
IRSD,2016,SA2,104021087,Dorrigo,3243,917,279,2,13,NSW,82,2,15,787,1021,0,,
IRSD,2016,SA2,104021088,Korora - Emerald Beach,8737,1050,1560,8,72,NSW,415,8,75,1008,1095,0,,
IRSD,2016,SA2,104021089,Sawtell - Boambee,19477,967,645,3,30,NSW,189,4,34,620,1100,0.001283565,,
IRSD,2016,SA2,104021090,Urunga,4666,962,606,3,28,NSW,177,4,32,865,1063,0,,
IRSD,2016,SA2,104021091,Woolgoolga - Arrawarra,12523,958,580,3,27,NSW,167,3,30,773,1061,0.001996327,,
IRSD,2016,SA2,105011092,Bourke - Brewarrina,4002,863,111,1,6,NSW,23,1,5,732,1010,0,,
IRSD,2016,SA2,105011093,Cobar,4657,968,660,4,31,NSW,191,4,35,903,1071,0.018466824,,
IRSD,2016,SA2,105011094,Coonamble,4113,880,148,1,7,NSW,33,1,6,682,1096,0,,
IRSD,2016,SA2,105011095,Nyngan - Warren,4969,937,409,2,19,NSW,111,2,20,826,1074,0,,
IRSD,2016,SA2,105011096,Walgett - Lightning Ridge,6412,828,64,1,3,NSW,11,1,2,621,1031,0.009981285,,
IRSD,2016,SA2,105021097,Broken Hill,17708,901,208,1,10,NSW,54,1,10,754,1137,0,,
IRSD,2016,SA2,105021098,Far West,2507,876,135,1,7,NSW,29,1,6,487,1070,0.017151975,,
IRSD,2016,SA2,105031099,Coonabarabran,7950,910,249,2,12,NSW,72,2,13,756,1076,0,,
IRSD,2016,SA2,105031100,Dubbo - East,10378,961,603,3,28,NSW,175,4,32,598,1133,0,,
IRSD,2016,SA2,105031101,Dubbo - South,16942,985,847,4,39,NSW,251,5,45,840,1110,0.000885374,,
IRSD,2016,SA2,105031102,Dubbo - West,8768,958,573,3,27,NSW,164,3,30,721,1112,0.000798358,,
IRSD,2016,SA2,105031103,Dubbo Region,5625,1043,1474,7,68,NSW,395,8,71,965,1083,0,,
IRSD,2016,SA2,105031104,Gilgandra,4373,911,253,2,12,NSW,75,2,14,745,1046,0.000914704,,
IRSD,2016,SA2,105031105,Narromine,6535,935,394,2,19,NSW,106,2,19,756,1075,0,,
IRSD,2016,SA2,105031106,Wellington,8831,898,202,1,10,NSW,53,1,10,644,1069,0,,
IRSD,2016,SA2,106011107,Branxton - Greta - Pokolbin,10125,1010,1097,6,51,NSW,310,6,56,919,1123,0,,
IRSD,2016,SA2,106011108,Cessnock,21994,888,170,1,8,NSW,41,1,8,591,1106,0.050513777,,
IRSD,2016,SA2,106011109,Cessnock Region,7931,995,954,5,44,NSW,272,5,49,907,1071,0,,
IRSD,2016,SA2,106011110,Dungog,8975,989,892,5,41,NSW,258,5,47,829,1078,0,,
IRSD,2016,SA2,106011111,Kurri Kurri - Abermain,17638,903,217,1,10,NSW,59,2,11,486,1050,0.000963828,,
IRSD,2016,SA2,106011112,Singleton,16089,979,768,4,36,NSW,229,5,41,637,1099,0,,
IRSD,2016,SA2,106011113,Singleton Region,4919,1018,1187,6,55,NSW,333,6,60,872,1066,0,,
IRSD,2016,SA2,106021114,Maitland,6603,978,753,4,35,NSW,224,5,41,855,1119,0,,
IRSD,2016,SA2,106021115,Maitland - East,27416,978,752,4,35,NSW,223,4,40,549,1115,0,,
IRSD,2016,SA2,106021116,Maitland - North,7617,1064,1721,8,79,NSW,444,8,80,933,1113,0,,
IRSD,2016,SA2,106021117,Maitland - West,22527,960,591,3,28,NSW,171,4,31,607,1097,0.000976606,,
IRSD,2016,SA2,106021118,Thornton - Millers Forest,10007,1038,1412,7,65,NSW,385,7,69,893,1108,0,,
IRSD,2016,SA2,106031119,Anna Bay,5729,997,970,5,45,NSW,277,5,50,858,1063,0,,
IRSD,2016,SA2,106031120,Lemon Tree Passage - Tanilba Bay,6684,942,455,3,21,NSW,129,3,24,885,1057,0.003740275,,
IRSD,2016,SA2,106031121,Nelson Bay Peninsula,21019,997,967,5,45,NSW,276,5,50,891,1102,0.00285456,,
IRSD,2016,SA2,106031122,Raymond Terrace,13823,895,188,1,9,NSW,47,1,9,620,1059,0.000940462,,
IRSD,2016,SA2,106031123,Seaham - Woodville,5415,1066,1753,9,81,NSW,448,9,81,1036,1096,0,,
IRSD,2016,SA2,106031124,Tea Gardens - Hawks Nest,5037,972,686,4,32,NSW,203,4,37,894,1048,0,,
IRSD,2016,SA2,106031125,Williamtown - Medowie - Karuah,13669,1012,1126,6,52,NSW,317,6,57,585,1122,0.014851123,,
IRSD,2016,SA2,106041126,Muswellbrook,12075,914,259,2,12,NSW,76,2,14,497,1071,0,,
IRSD,2016,SA2,106041127,Muswellbrook Region,4014,979,765,4,36,NSW,228,5,41,875,1058,0,,
IRSD,2016,SA2,106041128,Scone,5827,987,872,4,40,NSW,255,5,46,840,1090,0,,
IRSD,2016,SA2,106041129,Scone Region,8284,968,661,4,31,NSW,192,4,35,855,1086,0,,
IRSD,2016,SA2,107011131,Dapto - Avondale,23458,964,622,3,29,NSW,183,4,33,786,1082,0,,
IRSD,2016,SA2,107011132,Horsley - Kembla Grange,8659,1048,1539,8,71,NSW,411,8,74,982,1103,0,,
IRSD,2016,SA2,107011134,Unanderra - Mount Kembla,15378,1014,1141,6,53,NSW,322,6,58,644,1131,0.001430615,,
IRSD,2016,SA2,107011545,Berkeley - Lake Heights - Cringila,13801,883,157,1,8,NSW,37,1,7,736,1096,0.001666546,,
IRSD,2016,SA2,107011546,Port Kembla - Warrawong,9749,826,62,1,3,NSW,10,1,2,391,1028,0.002461791,,
IRSD,2016,SA2,107011547,Windang - Primbee,4300,930,357,2,17,NSW,95,2,17,816,993,0.006976744,,
IRSD,2016,SA2,107031136,Albion Park - Macquarie Pass,14337,1022,1227,6,57,NSW,342,7,62,907,1099,0,,
IRSD,2016,SA2,107031137,Albion Park Rail,6918,940,427,2,20,NSW,119,3,22,792,1014,0.003469211,,
IRSD,2016,SA2,107031138,Kiama,7700,1045,1499,7,69,NSW,400,8,72,945,1105,0,,
IRSD,2016,SA2,107031139,Kiama Downs - Minnamurra,5875,1077,1866,9,86,NSW,465,9,84,1015,1112,0.002042553,,
IRSD,2016,SA2,107031140,Kiama Hinterland - Gerringong,7808,1072,1834,9,84,NSW,458,9,82,963,1115,0,,
IRSD,2016,SA2,107031141,Shellharbour - Flinders,16826,1046,1520,7,70,NSW,404,8,73,896,1103,0,,
IRSD,2016,SA2,107031142,Shellharbour - Oak Flats,9957,981,796,4,37,NSW,235,5,43,803,1074,0.001707342,,
IRSD,2016,SA2,107031143,Warilla,20421,895,190,1,9,NSW,48,1,9,679,1041,0,,
IRSD,2016,SA2,107041144,Balgownie - Fairy Meadow,21196,996,965,5,45,NSW,275,5,50,816,1121,0.016182299,,
IRSD,2016,SA2,107041145,Corrimal - Tarrawanna - Bellambi,15424,949,495,3,23,NSW,141,3,26,580,1116,0.000583506,,
IRSD,2016,SA2,107041146,Figtree - Keiraville,21080,1031,1337,7,62,NSW,368,7,66,734,1143,0.000189753,,
IRSD,2016,SA2,107041147,Helensburgh,8789,1084,1926,9,89,NSW,481,9,87,947,1133,0.003299579,,
IRSD,2016,SA2,107041148,Thirroul - Austinmer - Coalcliff,11305,1089,1972,10,91,NSW,488,9,88,1003,1136,0,,
IRSD,2016,SA2,107041150,Woonona - Bulli - Russell Vale,19838,1030,1325,7,61,NSW,365,7,66,762,1121,0.001209799,,
IRSD,2016,SA2,107041548,Wollongong - East,13967,998,977,5,45,NSW,279,5,50,873,1114,0.000715973,,
IRSD,2016,SA2,107041549,Wollongong - West,16702,969,668,4,31,NSW,194,4,35,745,1114,0,,
IRSD,2016,SA2,108011151,Bulahdelah - Stroud,4723,939,418,2,20,NSW,115,3,21,845,1002,0,,
IRSD,2016,SA2,108011152,Forster,14267,933,383,2,18,NSW,103,2,19,513,1089,0.000560735,,
IRSD,2016,SA2,108011153,Forster-Tuncurry Region,6087,956,560,3,26,NSW,158,3,29,811,1040,0,,
IRSD,2016,SA2,108011154,Tuncurry,6186,891,175,1,9,NSW,44,1,8,787,988,0.00210152,,
IRSD,2016,SA2,108021155,Kempsey,14754,842,75,1,4,NSW,13,1,3,327,1018,0.037345805,,
IRSD,2016,SA2,108021156,Kempsey Region,9025,930,359,2,17,NSW,96,2,18,753,1005,0,,
IRSD,2016,SA2,108021157,Macksville - Scotts Head,4793,925,322,2,15,NSW,85,2,16,808,1029,0,,
IRSD,2016,SA2,108021158,Nambucca Heads,6750,857,99,1,5,NSW,20,1,4,707,1038,0.000740741,,
IRSD,2016,SA2,108021159,Nambucca Heads Region,7661,941,442,3,21,NSW,125,3,23,754,1033,0.011225689,,
IRSD,2016,SA2,108021160,South West Rocks,5133,943,461,3,22,NSW,133,3,24,836,1060,0,,
IRSD,2016,SA2,108031161,Lord Howe Island,382,1060,1675,8,77,NSW,433,8,78,1060,1060,0,,
IRSD,2016,SA2,108041162,Laurieton - Bonny Hills,16746,965,631,3,29,NSW,185,4,34,763,1084,0.000716589,,
IRSD,2016,SA2,108041163,Port Macquarie - East,28050,1006,1067,5,49,NSW,302,6,55,742,1125,0.004278075,,
IRSD,2016,SA2,108041164,Port Macquarie - West,17329,946,477,3,22,NSW,136,3,25,630,1078,0.001442668,,
IRSD,2016,SA2,108041165,Port Macquarie Region,5297,991,904,5,42,NSW,262,5,47,921,1050,0,,
IRSD,2016,SA2,108041166,Wauchope,11151,956,558,3,26,NSW,157,3,29,810,1097,0,,
IRSD,2016,SA2,108051167,Gloucester,5034,938,412,2,19,NSW,112,3,21,805,1006,0.003377036,,
IRSD,2016,SA2,108051168,Old Bar - Manning Point - Red Head,10537,993,925,5,43,NSW,265,5,48,840,1094,0,,
IRSD,2016,SA2,108051169,Taree,20482,876,136,1,7,NSW,30,1,6,444,1043,0.006200566,,
IRSD,2016,SA2,108051170,Taree Region,12438,943,459,3,22,NSW,131,3,24,815,1019,0.002331565,,
IRSD,2016,SA2,108051171,Wingham,5374,896,192,1,9,NSW,49,1,9,812,1007,0,,
IRSD,2016,SA2,109011172,Albury - East,15048,1042,1460,7,67,NSW,393,8,71,701,1139,0.000265816,,
IRSD,2016,SA2,109011173,Albury - North,9844,931,369,2,17,NSW,100,2,18,570,1076,0,,
IRSD,2016,SA2,109011174,Albury - South,10301,992,910,5,42,NSW,264,5,48,602,1142,0.000679546,,
IRSD,2016,SA2,109011175,Albury Region,11608,1002,1028,5,48,NSW,294,6,53,872,1128,0.000258443,,
IRSD,2016,SA2,109011176,Lavington,14468,896,193,1,9,NSW,50,1,9,703,1095,0.000276472,,
IRSD,2016,SA2,109021177,Hay,2969,939,422,2,20,NSW,116,3,21,791,1089,0,,
IRSD,2016,SA2,109021178,Wentworth - Buronga,5967,951,511,3,24,NSW,146,3,27,723,1083,0.023629965,,
IRSD,2016,SA2,109021179,Wentworth-Balranald Region,3614,964,626,3,29,NSW,184,4,33,882,1053,0,,
IRSD,2016,SA2,109031180,Corowa,5482,948,486,3,23,NSW,139,3,25,815,1006,0.002188982,,
IRSD,2016,SA2,109031181,Corowa Region,6736,979,770,4,36,NSW,230,5,42,879,1074,0,,
IRSD,2016,SA2,109031182,Deniliquin,7434,940,433,2,20,NSW,121,3,22,752,1102,0.000403551,,
IRSD,2016,SA2,109031183,Deniliquin Region,6752,984,827,4,38,NSW,247,5,45,855,1094,0,,
IRSD,2016,SA2,109031184,Moama,5849,1012,1113,6,51,NSW,315,6,57,846,1115,0,,
IRSD,2016,SA2,109031185,Tocumwal - Finley - Jerilderie,9728,958,574,3,27,NSW,165,3,30,833,1082,0,,
IRSD,2016,SA2,110011186,Armidale,23352,984,828,4,38,NSW,248,5,45,705,1119,0.041795135,,
IRSD,2016,SA2,110011187,Armidale Region - North,4488,979,773,4,36,NSW,231,5,42,889,1073,0,,
IRSD,2016,SA2,110011188,Armidale Region - South,6021,1001,1016,5,47,NSW,292,6,53,911,1103,0,,
IRSD,2016,SA2,110011189,Walcha,3224,981,798,4,37,NSW,236,5,43,899,1106,0,,
IRSD,2016,SA2,110021190,Glen Innes,8836,915,269,2,13,NSW,80,2,15,817,1063,0,,
IRSD,2016,SA2,110021191,Inverell,11660,909,245,2,12,NSW,69,2,13,590,1094,0,,
IRSD,2016,SA2,110021192,Inverell Region - East,5241,898,201,1,10,NSW,52,1,10,725,1017,0,,
IRSD,2016,SA2,110021193,Inverell Region - West,5988,941,441,3,21,NSW,124,3,23,787,1044,0,,
IRSD,2016,SA2,110021194,Tenterfield,6628,910,247,2,12,NSW,71,2,13,760,1061,0.015691008,,
IRSD,2016,SA2,110031195,Moree,8200,902,215,1,10,NSW,58,2,11,520,1111,0.009634146,,
IRSD,2016,SA2,110031196,Moree Region,5451,950,508,3,24,NSW,144,3,26,353,1080,0,,
IRSD,2016,SA2,110031197,Narrabri,7167,959,585,3,27,NSW,168,4,31,705,1080,0.002790568,,
IRSD,2016,SA2,110031198,Narrabri Region,4798,960,594,3,28,NSW,172,4,31,760,1107,0,,
IRSD,2016,SA2,110041199,Gunnedah,9191,947,484,3,23,NSW,138,3,25,779,1105,0,,
IRSD,2016,SA2,110041200,Gunnedah Region,4135,961,598,3,28,NSW,173,4,31,834,1059,0,,
IRSD,2016,SA2,110041201,Quirindi,7686,914,262,2,12,NSW,78,2,14,488,1059,0,,
IRSD,2016,SA2,110041202,Tamworth - East,20370,963,617,3,29,NSW,181,4,33,648,1133,0,,
IRSD,2016,SA2,110041203,Tamworth - North,15076,982,811,4,38,NSW,240,5,43,539,1139,0.00112762,,
IRSD,2016,SA2,110041204,Tamworth - West,5560,810,50,1,3,NSW,6,1,2,416,1069,0.005935252,,
IRSD,2016,SA2,110041205,Tamworth Region,18474,989,882,5,41,NSW,257,5,46,763,1120,0,,
IRSD,2016,SA2,111011206,Belmont - Bennetts Green,17724,1000,998,5,46,NSW,286,6,52,781,1113,0,,
IRSD,2016,SA2,111011207,Belmont South - Blacksmiths,5606,942,457,3,21,NSW,130,3,24,789,1028,0,,
IRSD,2016,SA2,111011208,Charlestown - Dudley,23965,1015,1152,6,53,NSW,324,6,58,764,1128,0.000459003,,
IRSD,2016,SA2,111011209,Glendale - Cardiff - Hillsborough,23389,1007,1075,5,50,NSW,304,6,55,783,1097,0.000726837,,
IRSD,2016,SA2,111011210,Mount Hutton - Windale,8900,869,121,1,6,NSW,24,1,5,521,1067,0,,
IRSD,2016,SA2,111011211,Redhead,3516,1028,1305,6,60,NSW,360,7,65,775,1101,0,,
IRSD,2016,SA2,111011212,Swansea - Caves Beach,11551,985,845,4,39,NSW,250,5,45,784,1091,0,,
IRSD,2016,SA2,111011213,Valentine - Eleebana,11995,1082,1908,9,88,NSW,476,9,86,1010,1132,0.000583577,,
IRSD,2016,SA2,111011214,Warners Bay - Boolaroo,13365,1017,1179,6,54,NSW,331,6,60,915,1094,0.001720913,,
IRSD,2016,SA2,111021215,Bolton Point - Teralba,8527,926,325,2,15,NSW,87,2,16,744,1077,0,,
IRSD,2016,SA2,111021216,Bonnells Bay - Silverwater,8717,999,989,5,46,NSW,283,6,51,944,1049,0,,
IRSD,2016,SA2,111021217,Edgeworth - Cameron Park,14200,1015,1159,6,54,NSW,327,6,59,641,1101,0.00084507,,
IRSD,2016,SA2,111021218,Morisset - Cooranbong,14959,977,738,4,34,NSW,218,4,39,700,1090,0.024667424,,
IRSD,2016,SA2,111021219,Toronto - Awaba,13425,966,637,3,30,NSW,186,4,34,689,1101,0.000223464,,
IRSD,2016,SA2,111021220,Wangi Wangi - Rathmines,8893,1017,1178,6,54,NSW,330,6,60,931,1066,0,,
IRSD,2016,SA2,111021221,West Wallsend - Barnsley - Killingworth,6479,983,826,4,38,NSW,246,5,45,908,1081,0,,
IRSD,2016,SA2,111031222,Adamstown - Kotara,15601,1049,1546,8,71,NSW,412,8,74,968,1123,0.000448689,,
IRSD,2016,SA2,111031223,Beresfield - Hexham,8360,883,159,1,8,NSW,38,1,7,649,1089,0,,
IRSD,2016,SA2,111031224,Hamilton - Broadmeadow,11848,982,803,4,37,NSW,238,5,43,331,1106,0.000675219,,
IRSD,2016,SA2,111031225,Lambton - New Lambton,16519,1027,1286,6,59,NSW,355,7,64,739,1135,0.000181609,,
IRSD,2016,SA2,111031226,Maryland - Fletcher - Minmi,13566,1032,1350,7,62,NSW,372,7,67,940,1107,0.00140056,,
IRSD,2016,SA2,111031227,Mayfield - Warabrook,14874,959,589,3,27,NSW,169,4,31,838,1037,0,,
IRSD,2016,SA2,111031228,Merewether - The Junction,13617,1075,1856,9,85,NSW,463,9,83,900,1153,0,,
IRSD,2016,SA2,111031229,Newcastle - Cooks Hill,10764,1045,1495,7,69,NSW,399,8,72,868,1129,0,,
IRSD,2016,SA2,111031231,Shortland - Jesmond,11541,892,177,1,9,NSW,45,1,9,724,979,0.116367732,,
IRSD,2016,SA2,111031232,Stockton - Fullerton Cove,7496,981,789,4,37,NSW,233,5,42,785,1114,0.041221985,,
IRSD,2016,SA2,111031233,Wallsend - Elermore Vale,19629,966,642,3,30,NSW,187,4,34,775,1130,0.00020378,,
IRSD,2016,SA2,111031234,Waratah - North Lambton,12059,970,672,4,31,NSW,197,4,36,856,1028,0,,
IRSD,2016,SA2,111031235,Wickham - Carrington - Tighes Hill,8004,1002,1023,5,47,NSW,293,6,53,919,1084,0.000374813,,
IRSD,2016,SA2,112011236,Ballina,17111,955,548,3,26,NSW,153,3,28,684,1071,0.00029221,,
IRSD,2016,SA2,112011237,Ballina Region,16832,1023,1233,6,57,NSW,345,7,62,571,1112,0,,
IRSD,2016,SA2,112011238,Bangalow,5665,1048,1536,8,71,NSW,410,8,74,982,1071,0,,
IRSD,2016,SA2,112011239,Brunswick Heads - Ocean Shores,8212,975,716,4,33,NSW,211,4,38,890,1020,0.002922552,,
